12 0.007 0.00881 0.019 -1 0.019 0.014 0.013 0.008 0.013 0.008 0.013 0.014 0.007 0.013 0.007 0.012 0.012 0.007 0.008 0.01 0.013 0.008 0.011 0.013 0.007 0.013 0.013 0.008 0.008 0.008 0.008 0.009 0.008 0.008 0.008 0.009 0.008 0.008 0.009 0.008 0.007 0.008 0.008 0.008 0.009 0.008 0.008 0.01 0.009 0.008 0.01 0.008 0.008 0.008 0.007 0.008 0.008 0.008 0.009 0.008 0.008 0.008 0.008 0.008 0.007 0.007 0.007 0.009 0.009 0.007 0.01 0.009 0.008 0.008 0.008 0.008 0.008 0.008 0.009 0.007 0.008 0.008 0.008 0.008 0.008 0.008 0.007 0.009 0.008 0.009 0.009 0.008 0.008 0.008 0.008 0.007 0.008 0.007 0.009 0.007 0.008 0.008 0.008 0.008
84 0.007 0.00847 0.017 -1 0.017 0.009 0.009 0.008 0.008 0.012 0.008 0.008 0.008 0.009 0.008 0.008 0.008 0.009 0.008 0.008 0.009 0.008 0.007 0.008 0.008 0.008 0.009 0.008 0.008 0.014 0.008 0.007 0.008 0.01 0.008 0.008 0.01 0.009 0.008 0.008 0.01 0.008 0.008 0.008 0.008 0.009 0.008 0.008 0.007 0.01 0.008 0.007 0.008 0.008 0.008 0.008 0.01 0.009 0.008 0.009 0.008 0.008 0.008 0.008 0.008 0.009 0.009 0.009 0.011 0.009 0.008 0.007 0.008 0.008 0.008 0.008 0.009 0.008 0.007 0.008 0.008 0.008 0.008 0.008 0.008 0.009 0.008 0.009 0.011 0.008 0.008 0.009 0.008 0.008 0.008 0.008 0.009 0.008 0.008 0.008 0.008 0.007 0.008 0.008
804 0.007 0.00839 0.018 -1 0.018 0.01 0.008 0.011 0.008 0.008 0.008 0.008 0.008 0.008 0.008 0.009 0.008 0.008 0.008 0.008 0.008 0.007 0.007 0.009 0.009 0.008 0.008 0.011 0.008 0.008 0.008 0.008 0.008 0.008 0.007 0.009 0.008 0.008 0.008 0.009 0.009 0.008 0.008 0.008 0.009 0.008 0.007 0.01 0.008 0.008 0.008 0.008 0.008 0.008 0.008 0.01 0.008 0.008 0.009 0.008 0.008 0.008 0.008 0.008 0.008 0.008 0.008 0.01 0.008 0.008 0.008 0.008 0.009 0.008 0.009 0.008 0.008 0.007 0.009 0.008 0.008 0.01 0.008 0.009 0.009 0.008 0.009 0.01 0.008 0.007 0.008 0.008 0.008 0.009 0.009 0.008 0.008 0.009 0.008 0.008 0.008 0.008 0.008 0.008
8004 0.011 0.01237 0.022 -1 0.022 0.014 0.013 0.012 0.012 0.012 0.012 0.012 0.012 0.014 0.012 0.011 0.012 0.013 0.012 0.012 0.012 0.012 0.013 0.012 0.012 0.014 0.012 0.012 0.012 0.012 0.012 0.012 0.012 0.013 0.013 0.012 0.012 0.012 0.012 0.012 0.013 0.012 0.013 0.012 0.012 0.014 0.012 0.012 0.012 0.012 0.012 0.012 0.012 0.014 0.012 0.012 0.013 0.012 0.012 0.012 0.012 0.012 0.012 0.012 0.012 0.014 0.016 0.012 0.012 0.012 0.012 0.012 0.013 0.013 0.012 0.012 0.013 0.012 0.012 0.011 0.011 0.013 0.013 0.012 0.012 0.013 0.012 0.011 0.012 0.012 0.012 0.012 0.011 0.013 0.012 0.012 0.013 0.012 0.011 0.012 0.012 0.012 0.012 0.013
80004 0.046 0.0473 0.068 -1 0.068 0.047 0.046 0.046 0.047 0.046 0.047 0.05 0.046 0.046 0.046 0.047 0.046 0.046 0.046 0.047 0.048 0.048 0.047 0.05 0.047 0.046 0.046 0.047 0.047 0.046 0.047 0.051 0.047 0.046 0.047 0.047 0.046 0.047 0.046 0.046 0.047 0.047 0.047 0.051 0.047 0.047 0.046 0.047 0.047 0.046 0.046 0.049 0.046 0.047 0.047 0.048 0.047 0.047 0.047 0.047 0.049 0.047 0.047 0.05 0.046 0.046 0.047 0.048 0.046 0.046 0.046 0.048 0.047 0.046 0.047 0.051 0.047 0.046 0.046 0.047 0.048 0.047 0.046 0.051 0.047 0.046 0.046 0.047 0.047 0.047 0.046 0.048 0.047 0.046 0.049 0.048 0.047 0.047 0.046 0.048 0.047 0.047 0.046 0.051
800004 1.105 1.15559 1.187 -1 1.147 1.159 1.163 1.16 1.163 1.158 1.158 1.158 1.162 1.153 1.157 1.155 1.167 1.155 1.163 1.154 1.167 1.157 1.152 1.159 1.159 1.153 1.163 1.159 1.164 1.156 1.161 1.16 1.159 1.149 1.164 1.156 1.16 1.154 1.114 1.156 1.158 1.157 1.155 1.153 1.17 1.157 1.161 1.157 1.163 1.155 1.164 1.157 1.16 1.143 1.16 1.16 1.162 1.157 1.159 1.11 1.165 1.112 1.117 1.157 1.165 1.159 1.162 1.156 1.161 1.155 1.105 1.158 1.18 1.155 1.16 1.161 1.161 1.165 1.155 1.162 1.157 1.111 1.162 1.162 1.158 1.156 1.165 1.157 1.162 1.158 1.117 1.164 1.157 1.161 1.113 1.162 1.16 1.184 1.151 1.106 1.177 1.187 1.166 1.163
